rank,combo,median_score,mean_score,score_iqr,median_rank,mean_rank,top3_frequency,mean_AUPRC,mean_MCC,mean_Precision,mean_Recall,worst_dataset_AUPRC,worst_dataset_MCC
407,apex1.1 + esm-AxP-GDL + iampcn,0.5296083214307598,0.5508888997836192,0.21763667574244283,406.0,361.44,0.0,0.9337054071921423,0.6744494174556115,0.6944289799123986,0.9070809627288933,0.8842761149058321,0.5826791511964173
408,ai4amp + C_AMPs-predict + iampcn,0.5289030182863562,0.5337886397827207,0.03857614001685039,408.0,395.16,0.0,0.9410805242845018,0.7013242037012994,0.7208382356677158,0.8589625919719497,0.8953946265888765,0.516335496724367
409,ai4amp + esm-AxP-GDL + iampcn,0.5281679212408088,0.5537574827841094,0.18701931579095177,409.0,363.1,0.0,0.9584260464368346,0.6185604624948051,0.5844336316809174,0.9752558608007477,0.9254490520393613,0.3987744336517241
410,apin + iampcn + pepnet_standard,0.5280017541717729,0.5455739555659314,0.1147060078242444,409.0,373.56,0.0,0.9272936932874716,0.645979355661172,0.6270692656660037,0.921355626844119,0.8489233354840765,0.31906240288788057
411,amPEPpy + AMPsorter + iampcn,0.5269389825582108,0.5522627530667484,0.20121484186734062,411.0,364.48,0.0,0.9172541238195695,0.6485254766301408,0.6284119435561076,0.9549436093900354,0.8161785924487094,0.5476011985226388
412,amPEPpy + amplify_bal + macrel,0.5263598123233252,0.5103503601508986,0.0863797291161153,412.0,419.38,0.0,0.9145717106591075,0.7078929309299852,0.7218266776317358,0.8609507608982878,0.8539837661447491,0.5972010347330305
413,amPEPpy + esm-AxP-GDL + iampcn,0.5253715361468545,0.5476388635283498,0.18726405311631944,413.0,372.26,0.0,0.9723403950339159,0.5813417913394773,0.5605640659347415,0.9870988404174269,0.9702868822206813,0.4538959514461501
414,amPEPpy + ascan2 + pepnet_fast,0.5250945810243055,0.5102737843748366,0.08697704881484886,414.0,420.26,0.0,0.8988389758823839,0.692817818764178,0.6870730910644615,0.8874964649687985,0.8215882524947711,0.5542092406804471
415,amPEPpy + apin + macrel,0.5243032155892565,0.5247535307900327,0.08638683976817813,415.5,402.94,0.0,0.9045463598433615,0.6945874920952247,0.7061828645455734,0.8600530458475205,0.8158918628185047,0.4548177325551363
416,amplify_imb + ascan2 + lstm,0.5242453449040032,0.5238328383428513,0.08116715401092733,415.0,404.52,0.0,0.9250662494052572,0.6166253280009156,0.5971682766353172,0.926294309806304,0.8650199964411528,0.3019900614703369
417,amPEPpy + AMPsorter + pepnet_fast,0.5240560460069446,0.5324604926245098,0.1015126291482843,417.0,394.8,0.0,0.9109401763767808,0.7093188722804654,0.7176010854000247,0.8817447013848175,0.8224742816619152,0.6190883089021455
418,AMPsorter + HMD-AMP + iampcn,0.5230511008435457,0.557665865937745,0.20108297480290016,418.0,359.1,0.0,0.9064189488563951,0.6683383337582337,0.6388844915570852,0.9367893945240544,0.7646221147910796,0.3984242741481077
419,apin + esm-AxP-GDL + lstm,0.5226771142177288,0.5371198142492238,0.08636208398386436,419.0,389.72,0.0,0.9338844451367226,0.6216069079011849,0.6063256410877819,0.9335518231858947,0.876827034724402,0.2882758659428152
420,ampir + C_AMPs-predict + pepnet_fast,0.5225344569944853,0.5105643213618872,0.0820605312336602,420.0,419.76,0.0,0.9228702417168092,0.7393843858358307,0.7802972275343917,0.8457934142265916,0.8831303378282368,0.6732604758106409
421,amplify_bal + ascan2 + lstm,0.5192434729330065,0.5043872129102532,0.1429830669837624,421.0,424.74,0.0,0.9162827530388847,0.6133317775657204,0.6042640542824964,0.9051636423132035,0.8573744284810494,0.30192881728936916
422,amPEPpy + ampir + pepnet_standard,0.518666953690768,0.5115567368158497,0.04485594550704647,422.0,422.88,0.0,0.9053967539254352,0.699931043195626,0.695007752776744,0.8857804276174002,0.829078711017299,0.5405459953148343
423,ampir + lstm + pepnet_standard,0.518438323263889,0.5152936316647876,0.07439142035896651,423.5,417.18,0.0,0.916619855796119,0.6323291912049669,0.6197349128135105,0.9116979511788043,0.8476242696359999,0.3354978418890775
424,amplify_bal + apin + pepnet_fast,0.5182848687346815,0.5064607291227126,0.060375496007455176,423.5,427.68,0.0,0.9084076250936203,0.7053840541362235,0.7128505854168492,0.8728124045274658,0.849988122553377,0.57787250426055
425,amplify_imb + iampcn + pepnet_fast,0.5178919221180556,0.5342505143060458,0.15006196127450983,425.0,391.96,0.0,0.9387570278942783,0.6136693970478665,0.5981505030089186,0.9458104868348087,0.8863802690986311,0.525362799310268
426,ascan2 + HMD-AMP + iampcn,0.5173288747334559,0.5241947662825572,0.15631261420138887,426.0,395.62,0.0,0.9006763431004748,0.6183096354830635,0.5966129705005334,0.9333436752969689,0.7652641443342109,0.24290488354045747
427,apin + ascan2 + esm-AxP-GDL,0.516430192986111,0.5085142232351307,0.19750784500561686,427.0,417.06,0.0,0.9154570870959393,0.6043482650472796,0.5997847982909399,0.9053210398434682,0.839201888912262,0.24375763889654947
428,apin + iampcn + macrel,0.5160357764930555,0.529045460560621,0.12306173666258169,428.0,393.72,0.0,0.9009526931755145,0.6383055402115715,0.6230102166322711,0.9247328377760997,0.7767494315210527,0.27493012927295496
429,ai4amp + amPEPpy + amplify_bal,0.5159435672804331,0.49759249603958333,0.09281002521088644,428.0,436.38,0.0,0.8994628615379835,0.6951738732480957,0.702025421153971,0.8703469888950135,0.8237876589471683,0.5728341537516091
430,apex1.1 + ascan2 + esm-AxP-GDL,0.5151952505034723,0.5042016522685049,0.07662891384854986,430.0,430.74,0.0,0.9148765766318668,0.7129117655697387,0.7674753847779586,0.8100062826563409,0.8284957261059719,0.5671123227120158
431,ai4amp + amplify_bal + pepnet_fast,0.5143040770547385,0.501595966292361,0.0843119548779615,431.0,433.36,0.0,0.9052003821082404,0.703179177957475,0.7187468133186572,0.8649018527018993,0.8421468283304379,0.5960314184747078
432,ai4amp + amplify_imb + iampcn,0.5140812261499181,0.5351802202091912,0.16047126586805555,432.0,392.04,0.0,0.9349995744504778,0.6221055727019916,0.5954683335638078,0.9509648274404845,0.8674992989810708,0.4359268952106513
433,ai4amp + amPEPpy + lstm,0.5137391992810458,0.5160993805498366,0.020370864101307062,433.0,422.98,0.0,0.9106697631452346,0.6611168628254535,0.6526234583120242,0.902678610422717,0.8389525110837054,0.4150196222195116
434,amplify_bal + apex1.1 + macrel,0.5133348753410948,0.4900675663015115,0.1263647348575368,434.0,441.44,0.0,0.9209152999559708,0.7463104995370856,0.9782438328566699,0.6664442928065569,0.8629680571961795,0.5417437638960161
435,amplify_imb + apex1.1 + C_AMPs-predict,0.5128654803615196,0.49848774077009805,0.1301616093877656,435.0,432.48,0.0,0.951856503094418,0.7810960413341211,0.9750763381289754,0.7292563618838909,0.9269919505896134,0.6142679148665885
436,amplify_imb + apex1.1 + macrel,0.5127380705473856,0.4958770240486519,0.10649345128727522,436.0,439.72,0.0,0.9355686923595501,0.7361541488189233,0.9721006633953273,0.6569581887020252,0.8695390401860529,0.536251337657459
437,AMPsorter + apex1.1 + pepnet_standard,0.5125732333568219,0.5109470513270017,0.07636765183976713,437.0,424.84,0.0,0.91692404642972,0.7626904975603482,0.9081978012723996,0.742480155239107,0.8104238464929029,0.704389609942686
438,apex1.1 + macrel + pepnet_standard,0.5122289329707925,0.49338001006870913,0.10277650991166265,438.0,442.16,0.0,0.9201264009272849,0.7380798055327856,0.9577758481055589,0.6682882859876131,0.8317227003755522,0.5515837347999386
439,ai4amp + lstm + macrel,0.5119310680841503,0.507138038977696,0.09864736162785959,439.0,427.88,0.0,0.8840073178825154,0.6550153837515881,0.6695297672100601,0.8645622934862581,0.7567212266266264,0.37533936550017766
440,amplify_bal + amplify_imb + apex1.1,0.5114949150745507,0.4944459630999183,0.10337039358762257,440.0,442.54,0.0,0.911519726932021,0.739671319945652,0.7833864238951508,0.8352343919923076,0.8451455385397691,0.6603889363210623
441,ai4amp + ascan2 + macrel,0.511449083809232,0.4973169902330474,0.20414241882659312,441.0,432.28,0.0,0.8636880040876015,0.655955198276544,0.6667038661703165,0.8579382022946088,0.7157914284231193,0.3514774261017678
442,ai4amp + C_AMPs-predict + lstm,0.5103115935018382,0.5025458768807598,0.050177681433313026,443.0,438.58,0.0,0.9207569879774078,0.6759436303030562,0.7093228872209241,0.8376635140846854,0.8799433139771038,0.47206431317828274
443,ampir + ascan2 + esm-AxP-GDL,0.5100365086642156,0.5031509538309641,0.10673930040747553,443.0,432.66,0.0,0.9233842850840562,0.6157000849984406,0.598431625986398,0.9212923602278492,0.8598594441047563,0.3027332594507653
444,ampir + AMPsorter + pepnet_fast,0.5098335454789624,0.516733372402451,0.06279152182546976,443.5,424.64,0.0,0.9015877553974162,0.7151608202016598,0.7251839944557497,0.8771402421776816,0.8075946169968612,0.6026225816557044
445,ampir + ascan2 + pepnet_standard,0.509739329717116,0.493618568349183,0.1916687740594364,444.0,437.66,0.0,0.8945453910671549,0.6366959064582923,0.6288481624054935,0.8907381973313896,0.8068042854608352,0.328883184953148
446,ascan2 + lstm + pepnet_fast,0.5088561917881944,0.4995979209276961,0.12785771754136022,446.0,434.92,0.0,0.9073818618916863,0.6158538298296872,0.606639614836234,0.9056350832071427,0.8339431766030083,0.3001146786628054
447,ai4amp + amplify_imb + apin,0.5082526418474265,0.5124137280991014,0.03363423362745099,447.0,428.58,0.0,0.9074559385769033,0.6657097190556045,0.6728751864999744,0.8728550680130552,0.8289907306892815,0.4219228421417405
448,amPEPpy + ampir + AMPsorter,0.5076388610294118,0.5172971885214461,0.07361516650020417,448.0,424.18,0.0,0.9026369134557578,0.7222827710502879,0.7254269401014057,0.8834175457443966,0.7990196567409991,0.593650237449419
449,apex1.1 + C_AMPs-predict + esm-AxP-GDL,0.5075156652747141,0.49530995937079253,0.13923333785743458,448.0,439.06,0.0,0.9787638615456031,0.764506806212378,0.9931095133838436,0.6973467005521798,0.9669903151889961,0.5787942868201315
450,ampir + pepnet_fast + pepnet_standard,0.5049423887091504,0.4994565139820669,0.030511791482843054,450.0,446.08,0.0,0.9077731050051985,0.6971710234513697,0.700451668151092,0.8779091429350127,0.8458019216861848,0.5535810315939248
451,ampir + apin + esm-AxP-GDL,0.5045793850745506,0.5099084716223039,0.05311629604728352,451.0,430.38,0.0,0.9281372768472989,0.6339320424470123,0.6197674543039886,0.9166447080288943,0.8656701784044373,0.3228144579006998
452,apin + C_AMPs-predict + iampcn,0.5045148545659722,0.5181763768966912,0.0813323403763277,451.5,420.28,0.0,0.9323423445834541,0.6533301740470053,0.659015469660428,0.8838382838919516,0.8773783449426011,0.35179697143487626
453,apex1.1 + esm-AxP-GDL + lstm,0.5039213855463643,0.5036891047349673,0.1478802801000817,454.0,432.16,0.0,0.9423405786124245,0.7083167781185944,0.760816487370627,0.8344781964988961,0.907617956677046,0.6109577031027793
454,amplify_bal + apex1.1 + C_AMPs-predict,0.5038690853533496,0.48273308891613564,0.15085341361417492,453.0,452.7,0.0,0.9363332156527487,0.7762072899447622,0.9743128137576539,0.7225101206747583,0.9037529160162416,0.600130890305888
455,amPEPpy + apex1.1 + HMD-AMP,0.5036834506995507,0.4928642370934641,0.0678946173687704,455.0,448.76,0.0,0.8968841441243912,0.7584866127603548,0.8712597338106334,0.7691100709992829,0.7756833605182109,0.6719713150841711
456,apex1.1 + C_AMPs-predict + HMD-AMP,0.5029455064644608,0.4907496284529003,0.10111191169270833,456.0,451.06,0.0,0.9319248518567971,0.7793652377595356,0.9699044362826927,0.7276351133615848,0.8672238338788559,0.6335674468315017
457,apex1.1 + esm-AxP-GDL + pepnet_fast,0.5024600993392565,0.4965875407339461,0.16013514519403593,457.0,436.76,0.0,0.9565175113991229,0.782693447086246,0.9172934822840607,0.7917483466095838,0.947113356370176,0.6760826101573002
458,amplify_bal + amplify_imb + iampcn,0.5024432690625,0.5136380089887255,0.1169773861606413,457.0,423.62,0.0,0.9348858719240215,0.6135131189948183,0.5923880019616922,0.9459098594276384,0.8767792626289491,0.5127603117468085
459,ai4amp + AMPsorter + iampcn,0.5017100876327614,0.5309787245705065,0.1930963742580677,459.0,397.56,0.0,0.9086868606100856,0.6598467232488153,0.6499923980039298,0.9105760688721682,0.7937467516309786,0.4537636067947554
460,apin + lstm + pepnet_standard,0.49979557728553925,0.49667352659199343,0.11334281784211614,460.0,442.1,0.0,0.9102576379550357,0.6188182407142169,0.6212166388196648,0.8921134880458196,0.8346482278136987,0.295198106905664
461,ampir + ascan2 + C_AMPs-predict,0.4989001974550653,0.47923461903541664,0.18034748581852533,461.0,455.5,0.0,0.9101090373239756,0.6473418691296846,0.6532671283944629,0.8697050570946946,0.8663250980191017,0.361959256263163
462,amPEPpy + iampcn + macrel,0.49732974968545757,0.519696229708742,0.1589510152251838,462.0,416.32,0.0,0.9368831487544229,0.6282343099605648,0.6058590601755844,0.9424007668173595,0.8626369757057707,0.4645147757303499
463,amplify_bal + iampcn + lstm,0.4966380098029003,0.5145788901509395,0.11385323812857429,463.0,426.8,0.0,0.9492182078363163,0.6023844270595561,0.5744016034941009,0.9583345716132289,0.9119545102811738,0.3114495316431128
464,apin + HMD-AMP + iampcn,0.49502235794015526,0.5140150446803105,0.15239919823733655,464.0,414.48,0.0,0.8976254032230481,0.6297606946545122,0.6162124809229836,0.923627210012198,0.7591551086990861,0.25109548940317444
465,apex1.1 + C_AMPs-predict + iampcn,0.4948482231975082,0.48855535936388894,0.11473809892105807,464.5,453.24,0.0,0.9576669526176737,0.7873555063148013,0.9553304727333419,0.7565345317776239,0.93090841762741,0.6480048364331891
466,amPEPpy + ampir + HMD-AMP,0.4945337946497141,0.49465133062258987,0.09395760210580073,465.5,448.42,0.0,0.9061879446758456,0.6506182499129957,0.6397096118520195,0.896598065311203,0.8167445342360808,0.35871270975619163
467,AMPsorter + apex1.1 + HMD-AMP,0.4939443895547385,0.4984783578946078,0.06230254398897056,467.0,450.42,0.0,0.8790959467207039,0.7462144782986583,0.8754136581731288,0.7429961049550601,0.6977183740220554,0.6889799520065896
468,ascan2 + esm-AxP-GDL + iampcn,0.49340180608353756,0.515481536446487,0.12493453217728734,467.5,424.22,0.0,0.9550037888869004,0.5681929203850441,0.538226538531423,0.9831780834053108,0.9046739102475455,0.2793234645410768
469,ascan2 + iampcn + macrel,0.49292549127042484,0.4945618954805964,0.1409185888316995,469.0,441.98,0.0,0.9005018364016214,0.6158208264143415,0.6019814330090646,0.9208789442713451,0.7759608774074698,0.2602988416583391
470,ai4amp + amplify_bal + apin,0.49257338958946073,0.4853609020315359,0.06680273530994679,470.0,463.02,0.0,0.900441984052441,0.6656214997328839,0.6798750352325541,0.8611507281323846,0.8294452010943671,0.433790949140064
471,amplify_bal + amplify_imb + pepnet_fast,0.49160577911560455,0.48551107263063725,0.07658543268790852,471.0,460.92,0.0,0.9168950241502283,0.662710410679467,0.6599211781792471,0.8895021104863082,0.8609846553620081,0.548591262416737
472,amplify_bal + apin + iampcn,0.49126558471507353,0.49975589407773696,0.06962436368872549,472.0,445.38,0.0,0.9250366738957712,0.6290124879581445,0.6067260629158996,0.9242639001336822,0.854463663339744,0.32271110842209155
473,apex1.1 + lstm + pepnet_fast,0.491007067935049,0.4776570477335785,0.11127895118617248,473.0,468.32,0.0,0.9119193163933654,0.7552420010585673,0.8373979954813698,0.8111960153429841,0.8440825052872538,0.6592929123067153
474,AMPsorter + ascan2 + lstm,0.4904224646966912,0.49658842871642156,0.09954121052491843,474.0,445.3,0.0,0.8660798447358258,0.626939004748217,0.6180195200140981,0.9027130586263672,0.6971359245701881,0.2979219001211932
475,apex1.1 + macrel + pepnet_fast,0.4900000904319853,0.46964965593876634,0.12112770041768772,475.0,476.36,0.0,0.9171285570420104,0.7449806574402943,0.9730413169154891,0.6680177645733063,0.8528155584283249,0.5483101300847886
476,amplify_bal + iampcn + pepnet_fast,0.48976954715992643,0.4936730254267565,0.09352743182495904,476.0,454.62,0.0,0.9304403299441334,0.6525851268744916,0.6392048826113444,0.9114575293802014,0.8764310458055301,0.5314117123406462
477,ai4amp + ampir + amplify_imb,0.48900740224264705,0.4879752754098039,0.01873879788296573,473.5,465.74,0.0,0.9045994862715537,0.6736928436300329,0.6706303593340056,0.8842995703857698,0.826693564149147,0.45243811726391564
478,amPEPpy + apex1.1 + pepnet_standard,0.48844419416258167,0.46821934222369277,0.11330250948018794,479.0,480.98,0.0,0.8988351156866385,0.7325997517454687,0.8367879803215376,0.7622868118826681,0.8082844695751746,0.6166111556017663
479,apex1.1 + ascan2 + C_AMPs-predict,0.48829156597937096,0.4684602550892974,0.11741052017156856,479.0,479.86,0.0,0.9049505144042991,0.7816389666589685,0.959392743882639,0.7380380192686884,0.8401998471193357,0.6327250763718915
480,apex1.1 + C_AMPs-predict + pepnet_fast,0.48744110353758163,0.469091353082067,0.14639631635825157,481.0,473.44,0.0,0.9359009466756749,0.7740474667451721,0.9728962050530477,0.720738232679898,0.9108110710566939,0.6022728131753022
481,apin + esm-AxP-GDL + iampcn,0.48737171460682194,0.5141650058102124,0.1627741505101104,481.0,425.5,0.0,0.9559772235916185,0.5835004187803899,0.552420830443919,0.981771176696301,0.9095825555183882,0.2919954008877777
482,apex1.1 + ascan2 + HMD-AMP,0.4873092494495507,0.4788656171874183,0.15301450175755726,481.0,462.36,0.0,0.8403483084403177,0.6712403041930926,0.6983421143764103,0.832012733254167,0.6294112162790451,0.38385140063613604
483,ai4amp + ampir + HMD-AMP,0.48669945509906043,0.4838506836739787,0.1465879651557394,483.0,456.66,0.0,0.864712211540029,0.6398321035263179,0.646225120671852,0.8789102848361173,0.7121744042201894,0.3198681323961751
484,ascan2 + lstm + macrel,0.4865923498243464,0.4764613668841912,0.17744586359272874,484.0,461.74,0.0,0.8685578851007456,0.612851479320073,0.614647692128382,0.8918539794954125,0.7177330199653089,0.27974494934971467
485,apex1.1 + apin + pepnet_standard,0.4845539843647876,0.4718142487988971,0.07028452537173202,485.0,482.18,0.0,0.8957211865910124,0.7351052994784256,0.8116686123773514,0.793768166157612,0.8005317481489782,0.6412038918180213
486,amPEPpy + ascan2 + lstm,0.4829701813092321,0.47283337983296553,0.11066299893484477,486.0,477.9,0.0,0.9045742772172852,0.6067556694957082,0.5924683654550719,0.9210196645195694,0.825280666463822,0.2944874820328227
487,ampir + macrel + pepnet_fast,0.4824627602308007,0.47311758335788395,0.048963764928513065,487.0,480.82,0.0,0.9096250692232343,0.7058127971049787,0.7233528434158538,0.85999686624651,0.8542096979050384,0.5865511968947238
488,amPEPpy + apin + pepnet_fast,0.48231110428921564,0.4744935165051471,0.056870323619281016,488.0,481.28,0.0,0.9038421750177489,0.6927390951209103,0.6955691553651681,0.8796580183294281,0.8351811325427708,0.5643012488915886
489,ampir + HMD-AMP + pepnet_fast,0.4818915986774918,0.48368528647614367,0.0533314954345383,483.0,469.08,0.0,0.9078884648033193,0.6480421530461897,0.6429939983492158,0.887917954813208,0.830234193451645,0.38749739512300146
490,amplify_imb + apex1.1 + pepnet_fast,0.4817235727073121,0.47224291783014705,0.10404285538449765,490.0,476.62,0.0,0.9168771699497836,0.7427553115296042,0.8031360049169386,0.8271972001672778,0.8553707807647599,0.677203375356959
491,ai4amp + AMPsorter + apin,0.4816697023754085,0.49234754287696086,0.07497922791156053,491.0,458.76,0.0,0.876450586565472,0.6660883125482213,0.6905419213779872,0.8477101705089414,0.7393345418827599,0.4131044656633193
492,ampir + esm-AxP-GDL + lstm,0.4815669973794935,0.49309959811875,0.07120694840073538,490.5,462.72,0.0,0.9416131017202783,0.6112170298452226,0.5885093994988507,0.9444911881578745,0.9000875590088551,0.3101740094796918
493,ai4amp + ampir + AMPsorter,0.4800429199673203,0.487641561438603,0.05546630799581287,493.0,464.76,0.0,0.8855325864980429,0.6875999207482145,0.7048239205313478,0.8553219466409215,0.7655830510494586,0.4652513950057057
494,amplify_imb + AMPsorter + apex1.1,0.4793667861999591,0.4869624578419935,0.13006092112847234,494.0,460.18,0.0,0.9083499992086624,0.743564228556921,0.8688791063720144,0.7581512773327833,0.8022436021648821,0.7154941149753526
495,amPEPpy + apex1.1 + ascan2,0.4789572355187909,0.45564110987818623,0.15001606705014303,496.0,491.62,0.0,0.8578437162521414,0.7290203826614192,0.8015085490509825,0.7858561571078168,0.7201689898189486,0.63046162426478
496,ampir + HMD-AMP + lstm,0.4784445016962827,0.4797836451381127,0.12346887151041669,497.0,467.56,0.0,0.8796932038805698,0.6114639227529071,0.6017205518275981,0.9196968627333012,0.7373609050595191,0.26527743153857086
497,apex1.1 + esm-AxP-GDL + macrel,0.4783936642248775,0.4670009480572304,0.10817279620404407,495.0,486.58,0.0,0.9404832463830791,0.7409636281488904,0.9785209391821513,0.6639730122072828,0.8872427606904972,0.5464543718890988
498,AMPsorter + apex1.1 + esm-AxP-GDL,0.4781571448131128,0.48294818986960786,0.17562575155433008,498.0,459.18,0.0,0.948731800463066,0.74740701891174,0.9290457201458713,0.730506515992567,0.9211376869545042,0.7017092297085784
499,ai4amp + apin + HMD-AMP,0.47775356466094776,0.4789274218147468,0.12656982342218143,499.0,467.8,0.0,0.8606561927649757,0.6343970344277462,0.654507525107706,0.8627131870352347,0.6981700440177264,0.3184374015686137
500,ampir + amplify_bal + amplify_imb,0.4775926247406046,0.46874308750665855,0.0601395826639094,500.0,490.74,0.0,0.9111796989707773,0.6666233239538176,0.6561312361102924,0.8967519727172997,0.8501744282864848,0.5363696868994107
501,amPEPpy + amplify_bal + iampcn,0.47711062162888074,0.47857915112401955,0.08850686965839455,502.0,477.5,0.0,0.9268121350490381,0.5987664698268789,0.5723992637636218,0.9533188707435617,0.8676686639407661,0.48674049506050154
502,ampir + AMPsorter + ascan2,0.47705598067401966,0.47292145080686276,0.15010737368106614,501.0,474.38,0.0,0.8771820237539938,0.6393043318090199,0.6339392845971795,0.8870119306987441,0.7406901426965091,0.32822072678569597
503,amplify_imb + apex1.1 + apin,0.4765646415533089,0.47072408372720587,0.06645596949652771,502.5,486.88,0.0,0.9032538218025042,0.750632308528781,0.8334687663453635,0.8050494998149974,0.8132248180669588,0.6883968644155095
504,apin + ascan2 + pepnet_standard,0.476436472537786,0.46333902380032677,0.22559151034977543,504.0,473.44,0.0,0.8931172756195327,0.6065644819971504,0.607336309534051,0.8907339425252007,0.8015025987430817,0.24873187705837982
505,iampcn + lstm + pepnet_fast,0.4761506238235294,0.4974220175975082,0.13853836160539212,505.0,451.06,0.0,0.9432633246095441,0.5873896728146164,0.5640738855571846,0.9585287330351506,0.8965973490919321,0.3076312566175422
506,apex1.1 + C_AMPs-predict + lstm,0.475717891904616,0.45950975289424023,0.134483228157169,506.0,491.74,0.0,0.9241180136431847,0.7871357696387555,0.9537100473283006,0.7567654570912031,0.8943188415820765,0.6383591894359432
507,ampir + apex1.1 + pepnet_standard,0.47547858430453427,0.46119408792806377,0.08419989193627447,507.0,498.12,0.0,0.8864566262320116,0.7362405383168736,0.810662653201136,0.7917902107860421,0.7863063699570384,0.6391286451102288
508,amplify_bal + AMPsorter + apex1.1,0.4747760980147059,0.4688736932542074,0.0805181700459559,508.0,487.94,0.0,0.9051409113467894,0.7458140423444068,0.8909230857110216,0.7333792128118,0.7981080924683609,0.676512398152946
509,ampir + apin + pepnet_standard,0.4743063806689134,0.4702508553066177,0.11698943173100496,508.5,484.0,0.0,0.897324248313784,0.6466274164827209,0.6480580387600933,0.8806061417961414,0.8150177408289714,0.3559750406458124
510,ampir + amplify_imb + lstm,0.47370670465175657,0.48050828762054737,0.04650250261795341,510.0,481.44,0.0,0.9343943663286511,0.6173263651321071,0.5953605217372157,0.933958245908897,0.8935947232917386,0.3340272488940687
511,HMD-AMP + iampcn + lstm,0.47252559267769606,0.49740991277230395,0.13590354231260215,507.0,448.74,0.0,0.9204278929762086,0.6044302758167763,0.5731109304247602,0.9672760359980556,0.8168487487075603,0.25463350878426977
512,ampir + iampcn + macrel,0.4718143197058824,0.48617582517214053,0.08637202928257759,512.0,470.14,0.0,0.9198046592392696,0.6299075351834525,0.6073295572812792,0.9306935947276185,0.8265260503803568,0.3276227362408967
513,ai4amp + ampir + C_AMPs-predict,0.4710884675479984,0.4628961106793301,0.06827436633527378,514.0,496.5,0.0,0.90666368821996,0.691755610065205,0.7392616342725992,0.8164528897081086,0.86190809073742,0.5166304671462006
514,amPEPpy + amplify_imb + iampcn,0.47108763086397065,0.480389536747018,0.10961118357638899,512.0,475.5,0.0,0.937015040534749,0.5132650308356901,0.5155278546388263,0.9781393699351989,0.8726126832813361,0.3623106515820152
515,ampir + AMPsorter + iampcn,0.4705370167391748,0.4965562901618464,0.1688911593882761,515.0,452.24,0.0,0.9098184789131721,0.6381790098342518,0.6160112457603587,0.933464215153819,0.7988357870139716,0.419415483198999
516,esm-AxP-GDL + iampcn + lstm,0.47040340412479575,0.4996038140066993,0.1868735039823325,516.0,445.38,0.0,0.9670218408676158,0.550301405784729,0.5301250760458268,0.9887161630910928,0.9540161942878509,0.2790301318013592
517,amPEPpy + macrel + pepnet_fast,0.470311236283701,0.4620031307458742,0.07769058378727534,513.5,497.88,0.0,0.91707189653108,0.6994994473892014,0.7228809128736131,0.8568686805072669,0.8586407551785938,0.6231082149775184
518,ai4amp + ampir + amplify_bal,0.4701592688694853,0.45575180546213223,0.10968420170087828,518.0,500.98,0.0,0.8912330789868425,0.6653227707432839,0.6692603779855658,0.8694277776226772,0.8155648692311607,0.450805041763189
519,ascan2 + C_AMPs-predict + lstm,0.4698385984824346,0.45651257212822716,0.11609136851205076,519.5,500.96,0.0,0.9192766371745282,0.6141060372482445,0.6300833714855902,0.8699062117501183,0.8777690818835766,0.3135138755369242
520,ampir + esm-AxP-GDL + iampcn,0.4697629594597631,0.4921178409832925,0.1601862574841708,520.0,458.32,0.0,0.9638183907656416,0.5608121953716155,0.5342034220015895,0.9851211202216481,0.9441710754501681,0.3221872175793027
521,apex1.1 + HMD-AMP + macrel,0.4693201288306781,0.45606361494003267,0.07112296673917479,517.0,507.58,0.0,0.883738472874272,0.7072912142530124,0.9000076172822083,0.6649806769903068,0.7199251694221369,0.5598263817716315
522,ampir + amplify_imb + ascan2,0.468883090561683,0.45644912987009806,0.12702262982843132,522.0,499.22,0.0,0.9074489015199871,0.6164613789237537,0.6052894377174756,0.9000372270292587,0.8357374095519607,0.3253793173954313
523,amplify_bal + ascan2 + iampcn,0.4688008851787173,0.4682016486836193,0.08132163688674432,522.0,491.04,0.0,0.924316449473328,0.6064818603925751,0.5894066840801018,0.9196775408057051,0.8541230089867667,0.297620997943745
524,C_AMPs-predict + iampcn + lstm,0.4682885133374183,0.48952550599910133,0.1466708546650327,524.0,464.04,0.0,0.9474068574914094,0.6108713022058057,0.6106525913178321,0.9139602730376509,0.9239493035703206,0.3289878692319549
525,AMPsorter + iampcn + lstm,0.4676166339797795,0.4986112478670752,0.18895311613408922,525.0,447.82,0.0,0.8939248329531077,0.5978492019773084,0.5779123872081698,0.9540261496723662,0.7735694011980154,0.31185960492812237
526,ai4amp + iampcn + pepnet_fast,0.4674935688541666,0.47710247064991834,0.08705469000612742,525.0,484.52,0.0,0.9237461700683253,0.6402996933521755,0.6290158124650026,0.9070518153587249,0.8548868302602826,0.44501028790957803
527,amplify_imb + iampcn + lstm,0.4673002806811683,0.4905750548175653,0.1559431594505719,527.0,460.88,0.0,0.9544411801284695,0.5568841024444634,0.5358839851962914,0.9739989356491945,0.9186754120904036,0.3022344127183358
528,ai4amp + amPEPpy + iampcn,0.46705183747651147,0.4819544266248774,0.1169513179524102,528.0,477.32,0.0,0.9188796340758958,0.6152314241655842,0.5884461305636234,0.9448491762102229,0.8319426456039192,0.401863426458642
529,ampir + amplify_bal + ascan2,0.4656600443065768,0.44324579645980394,0.19835292707056779,529.0,501.74,0.0,0.8930529027657638,0.6147305020059944,0.6092510569639988,0.8872701234189568,0.8197255589660642,0.3321533377873193
